984444445,1513;9841;10514
1012543275,10063
1012543285,10065
1013332898,1323;5040;7949
3712317653,7514;8688;10771
33058740,129;11271;12130
334517710,312;7768
1012545884,8984;10478;11688
33058737,1241;120;121
1012543214,4904
1162528866,5250
1012545844,9942;10658;10876
1012543262,7531;8294;8376
984444492,2933;11467;11483
984444484,3183;9207;10588
1012545896,11908
1162528809,5252
1162528812,5254
1162528814,5255
348090294,1351;9869;11862;12102
348090289,1307;5105;7546
25702760,9332;11422;11427
1894932392,7997
25702757,9950;11337;12100
348089284,8143;8785;11980
348089285,5115;11077;11980
348089282,1253;8143;12130
348089283,1253;1267;8785
345537883,961
348089288,7495;9443;11077
345537886,964;965;5378
26991297,130;8809;9828
348089247,1247
262380309,253;9726;11097
262380308,9726;10811;11606
262380311,254;9036
1013332745,11929;11957;12107
1013332715,8961
259043467,10310;11119
1012543395,8208;9912;10063
1012543398,9002;10822;11345
338442061,533;7610;10580
255158662,8501;10974;11338
338442071,755;7249;7610;10568
4776995,2680;7845;9536
4776994,2680;2717;10478
345537909,962;963;7651
1013332771,5018
1013332786,12106
348089221,1241;1247;7633
1012545995,4950
348089226,7633
899649402,3717;516;517
899649406,10844;11270
1012543335,10658
4776974,10903;11319
4776969,141;10903
4776968,141;11385
1012545982,9619
1012543320,10605
348089211,1240;121;11271
348089214,1240
345537910,963;964;7671
345537911,965;11076
345537917,970;7651;11076
899649437,7632;10512;11270
25702752,11225;11337;11947
899649422,10939
984444356,3048
345537954,969;7671;7676
345537955,969;970;7676
25702737,9620;9621;11827
991151943,11674
991151963,9125;11900;11961
1012543521,4639;7762;10782
1012543502,7345;9890;10616
4422768747,7712;9578;11436
991151905,4231;4270;11927
991151919,8593;11631;12099
991151930,11635
984442042,8983
984442038,3182
984442023,3145
255158785,11057;11333;11882
3696772199,6899
3696772198,6393
338879579,3693;7745;7849
1012543452,10663
334517984,872;7768;11919
334517972,9594;9960;11738
334517970,8843;9594;11452
334517967,9122;9960;11919
1012543606,9654;10475;10787
417720640,10251;10853;11083
1012543614,4661
348090023,7806;8771;8796
417720659,10853
348090035,5213;8865;11075
348090034,7806
348089022,7838
348090004,1298;5167;7809
335731212,8836;9246;10881
1013332980,7545;7546;12106
1013332952,11867;12140
3441786007,6904;7844;11473
1013332936,5046
348089081,7838
3441786000,6929;7844;8699
4679196639,11900
1013332940,5077
984444529,10851;10854;10861
984444511,2893
270674132,2847;10633;10884
1012543580,9942;10600;10876
493913499,9011;10211;10444
336491660,7880;9445;11924
336485774,2972;7881;7889
2204938679,7884;7886;10976
2204938674,5702;7891;12031
336485758,741;2920;7889
2204938670,5697;5701;5778
336485745,739;740;756
336485747,740;741;7579
336485732,737;7892;11917
336485734,737;738;5269
336485727,7892;8407;8676
369691195,1625
369691193,1617;7911;7918
369691199,1631;7916;10838
348089513,5114;8115;11912
369691273,7904
1164435832,5258;1877;10549
369691241,10731;11932;12027
369691255,9548;10310;11932
369691218,1637
369691226,1619;1618;10731
369691205,1632
369691208,1625;1633;10838
369691214,1637;5245;7918
369691210,1634
369617287,7942;11334;11339
369617294,10959
369617298,11339
369617295,7942;10943;10959
348090500,1331;7588;12102
6484873294,3005;7120;11237
6484873295,7120
348090510,1320;5044;5045
457499377,10289;11565;12127
503269475,7764;11452
345537498,941
1185292520,5281;5282;10076
339300878,10809;11666
3001336699,6902;8295;11090
1010643551,4496;4504;10270
369617301,10943;10950;11535
369617302,10944;10974;11535
369617300,1607;10950;11334
25229846,9950
348090648,1330;1362;11914
348090649,1330;1331;8382
348090646,1324;5097;12112
348090647,1355;11914;12112
348090645,1324;1323;12140
348090643,1320;1384;7949
348090653,1336
348090652,1336;7950;8330
348090650,7588;7950;8328
985236482,3263;11109;11111
985236486,11068
985236483,3291;3290;11117
985236471,7974;11120;11121
985236475,11117
985236473,8053;9665;9666
985236478,10913;10915;10918
270670070,9608;9613;10542
985236463,3214;10917;10918
985236462,11003;11322;11510
985236466,6485;3209;8110
985236465,3355
985236454,8119
985236459,3201;3333;9837
1010643279,10210
348090366,7982;7984;9094
348090364,7985;8865;9094
270670084,7963;9613;11947
899649398,512;11146;12110
348090377,7984
348090375,7985
985236492,3263;3279;11051
985236491,3230;8042;11116
985236497,3222
3513529561,7998;8699;8701
3513529563,7999
3513529565,7998;7999;8000
3513529567,8000
503282384,8002;10554;10712
503282387,379;8002;11738
412321476,2039;8004;11394
412321474,2014;2013;11394
412321449,2025;8017;11412
412321447,2021;8017;11412
412321453,2029;8014;8018
412321450,2025;8014;8018
411030314,1922
411030309,8023
985236522,3269
985236521,3231;3302;11111
985236520,10993;11279;11539
985236526,3318;10955;11510
985236512,6485;6484;3318
985236510,3307
985236516,3298;11044;11062
985236519,8034
985236518,3239
985236501,11116
985236500,3223;3239;11062
345537807,941;7583;8980
985236503,5659;3325;9837
985236502,3292;8064;11120
985236561,3291;3292;11113
985236560,5661;5662;3268
985236566,3201
985236565,10951;10953;10954
985236564,3298;3297;8119
985236551,3271;8110;10955
985236555,3222;3306;8147
985236553,11051
985236559,10991;10993;11230
985236558,3302
985236557,11005;11044;11340
985236545,11121
985236544,3226;3270;11113
985236543,3268;9776;11539
985236547,3231;3230;3352
985236546,3333;9776;9835
985236533,3306;7424;9835
985236531,3297
985236535,3352
985236593,3214;3307;10916
985236582,10954
985236574,7974;11279;11322
985236573,3301
985236572,3209;10917;10951
985236577,3271;10956;10956
985236575,3253
985236579,3226;3301;8042
384547979,5975;9394;11734
348089480,5114;5115;11912
477280828,11280
2204926533,7884;8100;8769
2204926528,5697;8100;8755
1164435911,5256
710278688,5696;5701;8755
710278673,5696;7891;8768
710278665,7886;8767;8769
710278667,5702;8767;8768
1164435953,5259;1907;11048
985236603,3279
1164435957,5260
1164435964,5258
430075349,9023;9876;10279;10363
348089474,8115
985236630,8064
985236623,3290
985236610,3223;3355;11068
985236616,8034;8053;10916
411030294,1929
348089428,1267
411030276,8142
411030272,8142;8145;8146
985236653,6428;11109;11340
984442716,10259
1010643058,9839;10205;10210
984442705,3189
366722939,1692;9201;9203
1012545071,6610;7196;11922
984442794,8676;10258;10568
710278706,12031
984442762,9309;10581;10634
1012545095,4873;10605;11858
348089988,1295
621276574,2862;6522;8651
621276570,2596;8188;8770
700892818,8194;8215;9566
348089960,8187
348089962,1292
700892808,8194
621276557,2865;6523;8198
1012545033,2717;4638;10460
1012545048,4818
348090906,8413
984442698,3159;7851;8365
700892870,8215
4362705406,6930;2136;2135
1010643177,4505;9678;10267
1010643140,4456
1010643188,396;397;10312
899666806,2788
1012545191,4707
1012545175,10788
335679203,363;8221;9719
335679202,363;9886;9887
984442651,674;8892;10080
1012545180,4706
984442627,563;564;752
1012545113,4661;4841;10536
393142996,8619;9953;10426
335679172,7879;7930;8234
335679171,304;7881;7930
1012545149,10603
1012545168,8284;10036;10473
1012545160,9573
1012545137,4899
335679198,7932;9887;11383
984442570,3145;5901;5902
339300498,10843
345540939,1040
454565121,11729
984442939,564;565;3048;3153
345540932,82;8245;8883
345540916,10510;10571;10572
345540917,1024
345540923,10570
345540925,1029;1040;8245
345540924,1029;1028;8256
336498016,658
984442906,10584
3692198914,8266
3692198922,8266;8928;12094
984442979,2972;3028;3027
104292624,11716
3001336708,6900;11072;11090
3001336706,5377
3001336705,6900
3001336702,5377;8286;8295
3001336710,8286;11072;11073
1012545219,10411
1012545272,4778
682783,9509;9622;9623
682781,9620;9623;10976
682782,9621;9622;11943
682787,9604;9610;11132
682785,9509;9604;9611
682786,9610;9611;11378
348090799,8308
348090796,1361;1356;1355
348090797,1359;1356;8308
348089780,1274;9102;11977
569741108,5378
348089787,1283;1282;7809
348089788,1284;1283;8178
348089789,1284;7815;8317
348089786,1282;1292;9102
348090768,5205;8315;11098
348089792,8317;11985;12118
1012545200,4553;10483;10823
348090772,1360;8382;9126
348090770,1351;8315;9126
348090743,8328;8330;9492
348089779,1274;1273;8187
348090750,9492
984442838,10747
345540817,10570;10572;10573
345540819,8256;10573;10579
345540824,79;8335;8883
345540822,1028;8335;10579
345540809,1007;10510;10511
984442810,3194;10088;10513
336475673,8348;8351;10512
336475663,8351;11146;11148
345540852,11663
345540845,1008;10571;11663
345540844,1008;1007;1024
336487603,8407;8409;11456
984442852,738;739;10257
348090849,1362;5018;11965
1012545368,4964
348090859,1386;10948;11965
348090826,1361
1012545381,9849;10616;11925
1012545305,11840
339300266,8411;8417;11638
348090866,5043;8156;8425
348090867,5043;5044;8416
348090862,1385;5151;10948
348090863,5151;8425;9506
390559958,9742;9753;11035;11187
390559987,8453;8459;11119
390559978,8459;11280;11727
390559963,8453;11570
345542973,8485
345542962,1123;1122;8485
345542946,8488
410791291,10095
410791295,1823;7414;8911
410791296,1824;1823;8908
410791298,1825;1824;8909
410791299,5251;1826;1825
410791262,8275;8507;11940
410791269,7414;9386;11940
345540330,6956;5802;10373
345540329,6956;8512;10511
410791271,1816;1866;9386
410791272,1816;7413;8501
410791278,8507
1699850178,5461;5462;8612
991152129,4335;8583;8597
1699850167,5409;5461;8526
991152142,4284
991152175,11898
1699850131,5407
1699850126,5408
1699850125,8526;8528;8537
1699850128,5407;5408;8528
6477432065,8534;8536;8543
6477432060,960;7583;8536
6477432071,7110;10904;11073
6477432070,7110;8534;8545
6477432073,8545
991152108,11978
1164436222,5256;1922;8145
334519020,396;8486;9328;10449
338440640,8565;8750;10550
1164436266,5257
4551403926,6661;8640;11750
4545445452,6967
4545445453,6966;6967;11808
335679685,2432;379;8586
4777012,10289;11599;11750
991152232,6082;9199;11509
991152258,12013
1699850281,8515;8625;8661
991152265,4026;11973;12082
991152287,7863;8950;11676
1699850200,5409;8537;8625
5694604329,7074
5694604327,7073;7072;7074
5694604321,7073;9398;9954
1699850251,5788
1699850259,5439;7308;10429
1699850221,5794;5787;5788;8612
1699850417,8719;10441;11403
1699850407,8635;8668;8719
1699850408,5580;8635;10440
4551403852,8640
4545445049,6965
4545445047,4284;4285;6964
4545445048,6965;4313;4314
4545445046,6964
4545445073,11969
621276792,2679;6522;8770
1699850321,5386;8660;8675
3376330643,6737;6768;12038
1699850304,5440;5439;8672
1699850377,5379
1699850374,5419
1699850370,5380;5381;5379
1699850364,5381
1699850360,5419;8660;11571
1699850354,5380;8661;8668
1699850356,5440;8659;10440
1699850358,5385;8672;8675
579531321,8980
1699850536,6729;9268;10436
991152073,8674;9485;11298
991152081,12083
621276819,2864;8196;8651
621276806,6523;8193;8199
621276810,2863;8193;8196
621276801,8188;8198;8957
3441785984,8712;9757;11015
3441785981,6817
3441785980,6817;6816;10441
3441785978,6816
3441785990,8701;8712;11015
1699850457,6861;5574;8721
1699850441,5580;8720;10436
1232521370,8853
1699850439,11571
1699850435,5385
1699850470,5386;8720;8721
270670284,7963;9608;11943
988748097,8938
339967355,9779;9794;11378
339967356,9779;11140;11346
338440948,714;8750;10531
339967352,9794;10542;11140
333602318,8234;8738;8856
642904,4451;9911;11880
642901,9918;10019;11257
642902,8743;9918;12053
333602324,6112;6360;11920
333602320,8738;8762;10607
2659894040,8766;10058;10085
345542579,1113
345542568,1112
2659894033,6393;6899;8766
676299,8747;9845;12137
3439313062,8462;12038;12039
3439313057,8780;8782;10275
3439313052,8780;10382;12024
3439313033,6775
3439313034,6775;5449;10435
3439313035,5449
3439313036,6754
3439313038,6755
3439313075,6777
3439313072,6776;8798;12060
3439313073,6778
3439313074,6777;6776;6778
3439313064,8782;8799;8800
3439313066,6768;8799;12060
642883,11257
493914216,1501;1500;12110
519011114,10361
519011111,8379;10279;10342;10361
519011107,10363
1585256131,8838;11038;11038
1585256133,8838;10083;10128
369688137,1612;1624;10522
369688130,1621
369688124,5244
369688123,1609;1610;10522
369688126,1612
369688128,1618;1617;7916
369688127,7911
1585256138,8849;10130;10133
1585256139,8849;10967;10967
1585256134,5360
1585256135,5360;10128;10130
295025455,6269;962;11328
295025456,10373;10577;11328
345542716,9379
345542783,8868
27253452,109;10575
27253453,113;10575
27253454,10417
27253431,82;11667;11671
27253436,8884;9692
27253434,11667;11673;11682
27253432,11311;11625;11671
27253433,9692;11625;11673
27253448,5777;5778;8880
27253429,79;10577;11132
338439871,672;8889;10179
338439872,672;673;714
338439873,673;674;9593
338439877,679;8417;11429
410791321,8899;8905;8913
410791327,1850
410791328,1851;1856;8900
338439884,690;691;11856
338439886,6080;11508;11849
410791330,1855
410791331,1856
410791334,8905;8906;8907
410791336,5252;1862;8906
410791337,1862
410791339,5249;1865;8907
890363908,2596;2679;9548
410791300,1826
410791302,8908
410791304,5254;1832;8909
410791306,1832
410791314,1836
410791317,1851;7413;8913
345542619,4451;8743;8923
410791341,1865
338439867,665;8915;10259
4565407010,2878;8919;9546
4565407006,8919
345542678,1121;1122;6909
345542679,1123
345542677,1121;8921;11431
345542674,1118;1117;8488
345542675,1118;8868;8921
345542673,1117;8923;9379
3692199229,2819;2818;6879
3692199228,6878;6879;8926;8928
3692199230,6878
6485439946,109;8880;8931
6485439944,8931
345540089,8512
987479962,3614
966307616,2863;8199;11338
966307615,2864;2862;11934
984444098,755;756;10580
345542173,113;8882;8993
345542171,1091
345542172,1092
345542170,1091;1092;8978
345542168,8978
1012543672,10535
984444036,565;566;2945;3182
984444001,3075;7851;10578
345542183,1101;8990;8993
345542186,8990
1012543852,10786
255234469,1498;10362;11331
255234463,6471;10359;11833
255234461,10341;10359;10496
255234478,10659;10729;11948
255234476,247;10445;10454;12081
255234474,9015;10445;11151
255234450,10742;11414
336497944,657
336497941,657;658;9035
345542008,1085;1082;9047
345542030,9047
338442467,9053
345542034,9049
338442461,761
345542032,1085;1112;9049
338442460,761;5261;9046
1012543796,8158;9912;10474
1012543977,7261
991152807,6968;8650;11817
991152826,8674;9376;11970
6479672130,9078;9078;11977
991152819,4287;8566;8579
1012543950,10366;10521;10710
1012543955,4633;8200
991152841,4074;4285;4286
991152866,11970
1013332631,8796;9443
262385405,11157;11404;11446
255234486,10449;11763;11948
345542354,1113;8747;9911;12026
1013332664,9900
255234493,5828;10650;11764
255234490,315;11764;11765
991152750,4038;7863;11672
991152754,11183
991152756,6003;11183;12082
991152760,11302
991152762,11915
991152770,6081;4270;11511
991152775,9863;11169;12111
338442116,752;7249;9046
991152790,4028;11670;11674
984444268,10514
2534454641,5946
984444259,533;7605;10431
991152908,4315
366569465,8689;9023;9440;11497
991152925,6027;9413;10837
991152935,8608
991152943,4313
366569470,8689
991152950,11532;11564;12134
991152956,4368;11299;11808
991152984,11691
1013332521,5046;5205;12131
4549768332,11670
991152901,4288;8650;9442
984444104,3102;7199;10544
345542214,1103
345542212,1102
4554660992,7175;9163;9177
345542206,5773;9195;12030
345542201,1103;1102;1101
345542258,9173
1013332531,1298
345542232,9191;11991;11991
345542224,9173;9191;9195
991152875,11289
984444179,2919
991152888,4039;9395;11178
991152890,4032
991152891,8603;8950;11546
991152893,9943
991152896,4126
1734256810,9211
262385332,789;9841;11157
262385335,10323;10602;11404
262385347,11162;11238;11239
262385350,665;9214;11238
984444131,8279;10758
262385362,5975;7754;9216
262385368,9384;9394;11563
984444119,3028
1699850642,5671;10382
1741635814,9236;10750;12127
991152610,11298
1699850632,6755;6754;5672
991152620,8669;9485;11926
1699850629,5671;5672;10433
991152592,11186
1007277740,11880
334519500,11911
443137578,12117
987479597,3630;3629;11265
1699850577,9268;10433;10547
987479579,3694;3622;3621
991152519,11676
991152537,11215;11488;12132
1699850552,6729;10435;11485
987480540,3687;3595;11241
991152541,11272;11610;11962
991152549,9259
991152563,4039
991152565,9943;11817;11870
991152570,11175
991152573,4166;9945;12132
991152580,4058;9084;10545
5564865521,11934
3509224872,9311;9312;10581
3509224875,6840
3509224869,6846
3509224868,6840;6845;6846
3509224867,6841;6845;9312
3509224862,6841
991152701,11172
991152702,11299
991152705,4126;10879;12013
991152711,4038
991152715,4215;4315;9945
4554660288,9163;9177;11219
899669052,2789
991152727,8579;8603;11898
991152746,9395;11899;12125
334519499,9247;9328;11911
33059264,9334;11993
987480495,11626
6611277514,9355;11395;11427
6611277529,7153
6611277521,7146;9350;9353
6611277520,7145
6611277526,9358
6611277525,7149;9353;9355;9358
6611277524,7149
6611277523,7145;9350;9359
6611277532,7146;7155;9359
6611277531,7154;7153;7155
6611277530,7154
987479444,691;11258;11849
991152638,4118;9237;11272
987480426,11235
987479450,3548;9215;9216
991152640,4335;4368;11631
991152649,4074;8644;11635
987480439,3517;9804;11630
991152652,11186;11807;11899
987480404,11856
987479434,9799;11275;11629
991152662,4380;11969;12012
899669046,2773;2789;11061
987479437,3546;9802;11274
991152672,10837
991152681,11169
987479410,11258
991152691,6036;6035;11488
991152699,4295;10740;11410
987479718,8462;9753;9804
700885994,482;10586;10593
1164436106,5259
338877725,10697;10705;10722
338877723,6351;6350;10723
1010641899,4478
991152355,11567
991152362,4118
991152387,11976;11982;12012
991152390,11211;11214;11692
991152312,11567;11633;12125
991152326,11902
991152329,9237
1164436096,5260;1916;11050
987479753,3536
991152346,4166;10879;11481
987479610,3623;3622;7948
1164436005,5257;1929;8134
338877830,9612;10714;10723
1007277491,11822
991152498,9259;12138
1585251974,5350;10984;10985
1585251972,5349;1979;11418
1585251965,5351;5352;2012
1585251969,5349
1585251967,5350;5351;2002
1007277433,12071
991152408,6037;10564;11215
336361626,253;254;9475
991152414,11312;11891;11960
991152409,4287
987479671,11534
991152420,8583
991152425,11212
991152428,4215
991152438,12099
1585251951,1970;9473;9480
1585251955,5237;5352;9473
991152442,9084
1585251944,5359;11701;12100
1585251945,5359;9480;11103;11105
991152469,11178;11691;11962
336361660,9475;11605
1012546805,4597;4598;9851
984443652,10735;10901;11954
984443656,2946
348091062,1385
987479080,3706;3614;9802
987479084,9722
987479095,3596
987479068,690;8903;11907
987479076,9831
700888339,6661;9566;11759
987479161,11641
987480163,3706
984443593,2953;3080;8338
984443599,6057;10821;11990
987480130,9697;11246;11816
1010642968,3194;3193;10082
987479153,9700
984443588,3027
1012546798,4665;10710;11728
987479159,3549;9595;9696
987479120,3547;11953
987480107,3595
987479100,3621
987479104,11634
1012544177,7311
980766915,2878
1012546758,10783
1010642957,4473;4505;7933
1012546747,4584;4601;8945
3213212096,11818
3213212097,12049
1012546928,11699
984443535,2945
984443525,9959;10578
495550135,2388
495550133,2388;9581;9582
495550169,2398;2166;10338
495550165,2399;2398;9584
495550158,6457;9584;11332
393143011,11823
495550171,2399;2158;2157
348091157,1386
348091174,73;9828;10145
984443492,3079;8175;10583
987479056,11187
987480040,7751;7849;11534
984443476,2951
987480025,3690;9348;9832
987480020,9593;9831;11275
1012544248,5014;9003;10377
984443451,3055
987479001,9818
987479004,9819
984443454,8161;9669;10861
984443440,10320
987480002,3623;9697;9807
984443443,3038;8218;9669
1012546847,8233;8943;10033
519112288,6428;10422;11003
519112286,6484;10422;10915
1012546815,10877
519112259,2458;9896;9922
519112266,9666;9896;10913
1012546897,4995
519112249,2441;2466;9659
519112253,2442;9484;9922
519112251,2441;2442;2465
519112241,2157;9659;10201
519112337,2464;9656;9662
519112344,6486;2158;9766
519112343,2461;2466;9766
519112342,2461;2460;2465
519112341,2460;2459;2464
519112340,6486;9656;11675
519112333,2459;2458;9662
519112332,9484;11005;11008
519112320,9665
984443848,3076;3187;9959
2332498219,9676
2332498217,5794
2332498216,5787
2332498215,5462
984443838,8409;8414;10634
984443827,8847;10133;10588
987480398,3626;9519;11640
984441195,3197
2557943870,8616;8619;8853
2557943864,6294;9396;9952
2557943865,1795;9396;10426
2557943869,6294;1795;10608
1012544364,9089
1639279811,10019
987480379,11246;11632;11816
1010642797,4473
987479340,11156;11628;11639
295020998,5800;10608;11690
987480325,3626;7948;9735
4665427992,9717
4665427996,9728
4665427995,9670;9717;9728
987479320,3666;11624;11638
987479324,3596;8889;8915
1012546953,4553
1012546966,10810
987479302,11265;11276;11609
987479304,3687;9595;11242
987479307,11609;11632;11634
1012546935,4874
987479312,8431;8985;11641
987479314,8947
987479319,3690;9832;11241
1012544337,4885;10483;10663
413751274,9733;9756;9757
413751278,11128;12034;12039
1012544314,4874;4904;9526
1012546988,7311;8284;10877
2084409367,5662
2084409368,5661
984441116,8260;10548;10747
984443769,8260;8757;11920
984443741,2996
984443745,6112;8762;10637
984443727,7403
987480186,3693
987479286,3535
987480283,5969;9215;9818
987480280,8903;11429;11851
987479290,9498;9696;11679
1010642849,10312
987479278,11679
987479270,3628;9824;11276
336472953,2555;482;9817
987479225,7744;7745;9722
987479228,3549;9824;11639
987479232,3694
987479236,3517
2084409331,8147
987479202,11851
1012544419,8158;10475;10656
2084409336,3325
2084409327,5659
2084409358,5660;3253;7424
2084409357,5660
1012544471,9851
1012544443,10535;10786;10792
991150867,6036;6037;9476
991150858,11426
348091454,9850
348091439,1427
348091435,9855
348091451,9852
1012544607,10395;10657;10766
1012544601,2693;4665;8212
348091446,9850;9852;9859
1010642599,7933
1010642574,4504
2525594163,9869
6477053413,9877
6477053411,9877;10251;11599
1010642550,9524
1010642554,4456;4457;4522
348091414,1410;9899;9900
348091413,1409;1410;10501
348091410,9905
986526559,11937
348091428,1427;9855;10501
348091424,9899
1012544532,4601
348091404,5945;9907;11939
348091402,9907
984443184,5958;9493;10900
986526564,3463;3462;3514;10184
986526565,3467;10178;10183
1012544556,6616;6615;10143
1012544576,4634
991150984,6085;9294;11564
1012544701,10823
1012544731,8381;9098;11922
348091594,5057;5058;9927
540491615,10058;10062;10946
348091561,9937
540491625,2467;10836;10842
1010642688,4521
991150938,4058;11979;12113
1010642604,9864;10205;10322
295020661,11373;11821;11823
986526628,3392;10095;10232
986526630,10193;10214;10232
986526634,3444;10769
986526635,3387;3467;3466
1010642647,4478;9524;10101
986526615,1793;3391;11491
4665427633,3029;7004;7003
4665427634,7002
4665427631,3030;7002;7001
4665427632,3030;3029;3188
986526614,3513;10216;10217
986526663,3394
986526666,9913;11414;11881
986526669,3393
4665427637,7003
348091534,8803
4665427635,7001
4665427636,7004
986526673,10204
986526675,9440;10106;10742
986526645,3386;3473;10216
986526646,10569;10576;10734
348091519,9167;10424;11082
348091513,9927;10011;11082
984443071,2921
986526659,3445;11494;11497
986526652,10123;11937;11941
986526657,3393;3462;3461;10115
348091509,9937;10011;11286
348091500,7210;8803;11286
986526688,3362;10000;10108;10762
823699,9787;10255;10446
823696,10438;10626;10712
823695,872;10554;10650;11385
823687,5281;10594;11767
984443419,10735;11954;11956
1010642361,4496
335732614,8757;10323;10585
335732617,9771;10544;10585
335732618,9771;10602;11239
1010642376,4522;9525;9678
986526702,3408
984443364,9670;9714;12086
986526719,3403
986526718,3394;9995;10764
986526712,3366;10115;10191
986526748,8103;10195
986526744,10734
338878227,462;6348;6349
986526721,3473;3472;10217
984443318,3196;7217;8983
986526736,6471;10183;10444
986526739,10109;10763;10764
986526731,5290;5291;3391
986526734,3434;3444;10213
1012544782,4633
986526784,3366;10108;10765
986526787,9997;10211;10762
986526762,9010;9995;10362
986526767,3414;3472;3471
986526775,3513
986526774,3461;9997;10213;10763
986526777,3445;2249;9876
1012544769,9681;10656;11699
984443397,9207
984443390,10548
984443383,10584;10607;10637
348091354,5225
348091365,1397;9905;11939
348091341,1397;10145;10152
348091350,9859;10148;10150
348091347,10150;10151;11905
348091345,1396;10151
348091344,1396;1409;9092
348091343,7210;9092;10152
1012544961,4909
1012544959,9849;10411;10885
1012544970,4584;8236;9575
1012544966,10536
1010642474,10322
336472563,10154;10158;10843
1012544900,9003;10474;10792
336490287,7879;7880;10172
1010642494,4458;4521;10267
986526826,3498;10204;11941
986526820,10184
986526833,3386
986526804,3392;3498;10123
571487375,12049
986526800,10106;10569;10576
986526813,10214
416340049,11179;11675
6320741419,7368
984443213,2947;3154;10854
986526861,3463;10195;10769
986526863,9913;10122;10193
338878352,829;9799;10179
986526878,3514
986526870,3414
338878353,829;7744;11626
1010642403,9817;10158;10270
986526843,9010;9011;10109
986526851,3434
986526853,3387;8379;10178
823702,2179;10224;10255
416340098,10254
986526882,3466
986526885,10000;10191;10765
986526886,3408;2249;8103
416340052,10338;10341;10342
984443286,9823;10182;10733
984443283,3061;3195;7503
984443278,3102
416340076,2180;2181;2179
416340079,2180
416340080,2181
416340085,27;10224;10254
984441870,9823;10320;10518
984441877,3159
984441817,3107;7217;8338
984441804,7716;9668;10076
984441808,3058;7503;9708
1010642161,4457
988748490,3765;3766;3914
348091810,11138
988748499,3724;3737;10845;10850
988748484,3718;10413;10720
5758937713,10275
988748487,2467;10039;10846
988748488,10883
988748452,10813
988748455,3913;3914;6506
988748440,3717;3763;3764
416340104,2188;10284;10285
416340102,27;28;2188
988748470,3808;9246;9247
416340108,10284
416340112,10285
988748475,10711
988748477,3856
988748460,3766;3767;3884
988748462,10622;10707;11380
988748469,3782;3885;10849
988748413,3894
988748416,3867
988748438,504;10661;11151
988748432,3855;6510;10636
984441747,3133
338484256,770;789;790
1734248118,10353;11351;11364
1734248117,9341;10350;10353
1734248103,5475
984441714,8843;8847;9122
1012546050,9654
1010642244,247;248;4458
1010642210,9525;9839;9864
1010642222,10082
1012546084,7261;8374;11834
1012546097,4928
988748374,10661;11148;11149
988748379,3893
988748362,6513;10527;10662
988748365,3883;10716;11060
988748389,11444
988748329,3718
