4946302813,50763;54096;56279
936611570,21360
936611590,21361
936611547,10111;21367;55335
339835554,29801;11124;58496
339967355,45021;45048;58688
339967356,45021;45719;58651
339967352,45048;45719;61034
937864402,61298
3439313062,50031;57100;59096
3439313057,37646;37648;38603
329036693,10164;1665;60088
3439313052,37646;50022;52285
3439313033,33949
3439313034,33949;28440;54581
3439313035,28440
3439313036,33928
3439313038,33929
263229619,17277;9807;53531
1571751443,27704;33581;60159
1571751446,27705;49466;49466
1571751452,49494;49494;60158
1571751455,20328;20327;60159
3439313075,33951
3439313072,33950;37663;50049
3439313073,33952
329036671,1660;60088;60189
3439313074,33952;33950;33951
1571751461,27705;44937;50881
1571751464,27708
3439313064,37648;37666;37667
3439313066,33942;37666;50049
339835447,11116
339835448,11117;11116;37701
148898198,56908
937864291,42237
937864310,51633
339835464,37692;37694;58483
339835460,37694;37700;58496
339835458,37700;58495;58498
936611511,39631
263229756,28527;53464;54628
339835481,37712;59444;59446
936611507,21330
339835475,37710;37711;38918
339835477,11112;37214;37711
339835478,11112;37712;39804
339835470,11125;37692;58472
339835473,11139;37710;58472
936611518,6094;21373;56222
263229705,3091;3090;54628
224567020,5939;5940;60914
339835765,11139;31819;31820
143818104,21126;56640
143818105,3692;54466;56640
3904596459,50149;50155;61070
339835726,29756;29755;37874
263229893,28527;28528;47330
263229894,30993;28529;52886
143818082,49761;56643;57326
143818085,56643
143818087,43401;48133;54713
339835623,41449;41528;58497
339835610,11125;37771;37788
339835613,37768;37771;37874
2025491597,29863
2025491593,29862
338439871,10544;56716;56719
338439872,10545;10544;10586
338439873,10546;10545;51849
338439877,10551;47233;56695
410791321,37783;43408;43417
410791327,15787
410791328,15788;15793;43414
339835658,31799;31798;37788
339835659,31799
338439884,10563;10562;42977
338439886,32496;42971;49818
410791330,15792
410791331,15793
410791334,37792;37793;43408
410791336,15799;26645;37792
410791337,15799
410791339,15802;26642;37793
410791300,15763
410791302,37794
410791304,15769;26647;43421
410791306,15769
410791314,15773
410791317,15788;43379;43417
410791341,15802
338439867,10537;37803;45249
2347999836,31751
2347999839,37804
937864525,21525
1571751522,27709;9094;37669;51835
263229962,47330
2020229850,29801
2020229855,11124
2356204401,31884
342680287,12285;37988;37988
3875279875,47803;50095;59508
3875279884,1514;47805;50186
613952,34358;34357;35488;58393
613945,1959;18127;28820;16975
613949,49380;49383
6300503230,36356;37858;37870
6300503231,36356
6300503233,37870
936468491,21286
936468496,21275;36953;36954
936468482,12873;12874;48828
936468483,21287
936468477,37894;58127;58128
936468472,21280
613900,53432;57384;58684;59807
936468464,21287;21286;37894
936468468,48828
2020229918,29756
2020229922,29755
951461627,22342;59005;61699
613834,2056;47597;51457
613802,3389;49049
613803,1745;47951;56537;56539
613899,1771;28506;60903
936468530,21275
936468534,10003;21280;37857
936468507,21276
343343468,13133;35184;38014
343343457,13133;50832;50902
991152807,35223;57293;57294
991152819,25399;57183;57191
581065057,37913
991152841,25217;25398;25397
1013332631,40882
937864185,38060
1013332664,60581
991152750,25181;50564;57187
991152754,61049
991152756,32419;39785;61049
991152762,39713
991152770,32497;25382;49822
991152775,39799;42573;51982
991152790,25174;39522;51994
613759,49049;56391;56860;60644
343343344,23788;38014;51144
343343345,23788
991152908,25427
343343338,23776;51144;54755
991152925,32443;38197;49232
951461823,22340;55427;59005
763651574,27746;37982;48107
991152935,37493
763651577,37982
991152943,25425
991152956,25475;57205;59078
991152984,44106
1013332521,26176;26358;39972
4419525822,48507
626201695,60056
991152901,25400;40585;57294
224553757,5841;5842;5843
224553759,5834;5835;5842
1013332531,14767
991152875,61463
991152888,25182;42581;51770
991152890,25175
991152891,37478;39404;54400
991152893,38479
991152896,25257
3845455475,34790;20604;35941;49938
3845455478,20604;39445;60945
343343696,13142
343343629,35184
343343630,13141;51264
343343632,30876;51262;51264
951461971,22341
343343677,13141;13142;37893
991152592,42587
334519500,50634
345532321,38029
746506318,38034
746506300,19066;19044;21671;44079
746506306,38034;55736;60992
345532302,38029;49102;49103
746506337,19067;19037;61846
345532373,13894;9330;9329
746506328,19067;19066;61845
991152519,54407
991152537,42606;42620;42768
991152541,39446;39726;42619
317583057,34613;34614;9960
317583058,9960;9961;9962
317583059,34609;9962;48154
991152549,38042
991152563,25182
991152565,38479;57293;61465
991152570,42579
991152573,25294;38486;42620
345532394,13902;38054;38231
345532395,13903;13902;38224
345532396,13903;13912;38222
991152580,25201;37915;49050
345532382,13894
345532384,13895;38060;38061
345532388,38061
345532389,9330;38054;60978
991152702,59078
991152705,25257;43111;49237
991152711,25181
991152715,25339;25427;38486
991152727,37478;50296;57191
991152746,39683;51770;59002
365884026,40626;57724;60861
4064370488,38070;59373
4064370489,59373;59374
4064370490,60274;61148
334519499,38018;41055;50634
991152638,25249;38006;42619
345532259,13891;49101;49102
991152640,25475;25447;59073
991152649,25217;57181;57285
3420578983,52825
991152652,39596;39683;42587
345532234,38110
991152662,25487;43059;61125
5499968125,29269;38112;59650
991152672,49232
345532293,13891
5499968123,29269;35555;60219
991152681,42573
991152691,32452;32451;42768
3420578987,33920;5498;5499
991152699,25407;61053;61123
3420578991,33920
6106061020,1250;61150
1291968708,2089;55278;60619
343343865,34282;21265;50188;61857
224553258,32212;32211;5841;38645
944971536,22239;22258;39438
343343891,13148;42572;50188
343343893,13148;42608;53709
343343898,42720;53709;53728
944971553,22257;56632;56633
944971555,1902;1901;39257
991152355,51803
991152362,25249
991152387,43070;61124;61125
945001052,22278;8049;50441
1571819450,38173;38192;53410
945001029,22278
1571819480,38194;60406;60407
991152312,39473;51803;59002
991152326,42997
991152329,38006
991152346,25294;42764;49237
2020229796,38206
944971623,39438
944971639,22254;35401;37573
944971688,22222
944971698,22209;22201;39554
991152479,42636
1571819504,38194
345532401,38222
345532404,38224
345532405,13912
991152498,38042;43069
343343713,38229
345532425,38231
30209990,2034;2035;37850;59242
2020229801,29759
991152408,32453;42606;49055
991152414,42637;49018;50217
991152409,25399
991152420,57195
991152425,49238
991152428,25339
991152438,57202
991152442,37915
991152469,39726;42581;44106
342617835,26686;41263;44811
342617866,26687;44865;49988
342617868,33607;26687;38621
342617860,41802;44857;44865
1115410211,39982;47190;59128
342617841,44875;44951;56720
342617846,44872;44951;58185
342617854,44835;47647;58280
342617858,44835;44857;60791
31199399,1152;50214;50215
31199392,60250
31199394,28977;50214;54523
31199395,28978;28979;60426
31199398,54523;56207;60255
1115410227,26523
28918850,46522;48552;55105
28918851,1754;53637;55105
28918852,1754;1753;1879
28918855,3042;28977;28978
28918856,2089;56207;60249
28918872,18113;18114;54106
28918870,18113;56461;57289
28918858,40397;60249;60617
31199407,3046;3047;38316
31199408,1153;1152;3050
31199409,38316;51067;51068
31199400,1156;1155;3042
31199401,3049;48645;58747
31199402,1289;59136;59158
31199403,1157;1156;51068
31199406,3049;3048;59158
343341386,10673;10674;60939
616335194,9497;45170;61077
190247729,48109
343341670,13088
289372091,44852;44855;44858
343341666,13093;4794;38364
343341667,4794;28893;38349
343341668,4795;28892;60343
2348109146,31770
263767672,46155;61540;61572
2348109164,31771
263767660,28099;46155;47804
308247571,40797
289372193,44855;44861;44862
263767736,28099;61540;61601
345532044,13887
345532046,13888
342642883,38410;38415;41403
342642885,11991;38369;38410
342642886,11991
342642874,11982;12002;38413
342642875,11982;11983;41099
342642877,11984;11983;12003
342642878,11984;38415;41156
5148600321,8828;38416;61212
991150867,32452;32453;38241
28786076,60334
28786077,46441;60317;60334
342642335,11975;11974;38544
342642336,11976;11975;38544
342642337,11976;50886;50887
343341861,13096;13097;13100
343341863,13097;14742;59899;60746
28786071,61010
616335428,38440;53143;61078
958062001,39043
958062004,48918
224540983,5785;47352;48195
224540984,5785;5844;5845;56092
224540985,5788;41372;56092
224540986,27832;27833;56091;57340
958062031,22926
616335461,18165
616335463,38440;53139;61613
958062045,38454;41246;41246
958062042,22920
991150984,32501;38059;52666
250076810,9290;47259;61466
2311027,52389;59521;60829
2311029,30690;45125;50956
991150938,25201;43075;49048
343341727,13101;4795;4796
343341728,13100;4796;4797
5079106940,38512;38520;38531
5079106953,38498
5079106957,38512;38519;38529
5079106959,38508;38513;38531
5079106961,38498;38508;38519
5079106966,38513;38530;38530
5079106973,35620
250076799,13895;38469;38522
342617228,6937;26686;59221
5079106979,35620;35607;38529
250076781,60436
5148600120,3117;38416;58480
5079106931,35607
2003478810,29665
2003478813,29666
6219730227,38538
1939450652,29535
1939450694,22386
2008084667,29721
2008084677,30424;38553;61871
2008084671,29721;61870;61879
759474994,10064;19237;59453
583045200,6685;6686;60897;60899
583045203,6686;37406;60898
343341984,13093;13101;42673
762872826,10104;19374;42565
30430521,59781;60111;60482
5758937713,38603
293867758,60807
759526727,10104
250076718,6520;50106
250076701,51544
336484218,45105;45106;45109
365883694,14968
1274009376,3162;49585;61134
2008833773,40548;57222;57224
3497163470,34050;34046;38695
3497163471,34050
3497163463,34052;34051;38706
3497163464,34051;32350;39890
3497163465,34053;34052;38708
3497163466,34053
3497163469,32350;38695;39888
3497163472,34046
35618630,21526;9589;38646
35618631,9589;58499
35618621,9480;38698;60179
35618623,9481
35618626,4271;4270;37194
3497163452,34045
3497163456,34045;38706;38708
35618613,9480;49250;57565
35618615,49250;56178;61940
913608749,18907;40397;47638
825233,45395;45397;59765
239881336,6243;35019;35018
239881328,6243;2306;59587
3029436591,33691
3029436592,33691;33692;38725
3029436593,33692
3029436586,30444;30443;38725
30430150,2605;31979;56353
30430144,53003;56953;61416
4181483630,2187;44957;47200
4181483631,2187;47424
919625805,3468;48591;53419
919625813,48591
239881317,6242;2306;33268
1470862303,27491
1470862318,27490;4594;56499
1470862367,27490
1082895004,46453;46454;54598
749883536,4642;42830;53262
5036643954,35592;39302;39303
5036643955,35592
1470862261,27491;4604;54005
1470862266,27492;56499;56500
1470862272,27493
1470862274,27492
1255777042,37669;38800;51834
1255777065,60254
749883433,49385
794201573,55710;56746;57389
2008965134,29722;7668;7667
335730803,38792;38796;38829
2008965159,29722
1255777078,32747;27384;51718;60253
1255777097,30311;48851;48855
1255777099,38800;51766;51835
1178934498,1157;45379;60426
3418195262,24459
335730791,38834;43405;43406
335730793,16365;38825;40968
335730794,16365;38829;40968
6591131705,3563;39451;57341
6591131706,3563;58772
335730784,38792;38796;38834;54327
5799459653,52130
5799459655,47129
958061902,22926;6585;38856
224554327,6020;6019;5833;5834
224554328,32210;32211;6020;38671
224593925,18110;18109
958061970,39042;39663;59728
958061976,38862
775392841,37305;56415;61212
775392842,20179;20178;21954
775392849,38883;38886;44913
775392852,38886;44924;50873
775392856,50873;53795;60157
775392863,49254;55055;60157
775392864,30050;49252;49254
775392867,52979;55055;60364;60991
775392869,20358;38901;49252
726669250,34035
339836431,38907;39031;58482
339836435,38907;58474;58477
339836437,38909;39033;58474
339836425,38926;58482;58495
582751777,58245
339836445,38924;38969;58462
339836448,38918;58462;58473
339836440,38909;38924;58479
1647926815,2874;2873;28232
1647926816,28231;28232
1647926818,28231;28843
339836480,31786;31787;38926
958061814,22925
965867087,18706;39134;39160
965867088,23578
2094041889,46900
224554426,5832;5833;5847
958061892,39042;41248;41248
958061893,38454;38867;38990
958061880,22887
77944677,33814;52341;60681
77944679,38954;61891;61893;61899
77944689,60882;61893
336498452,10536;10535;38963
336498453,10535
339836620,38969
1013333069,26170
1013333084,26233;37987;39082
965867182,23654;23625;39176
224593700,6193;6194;38854
224593701,1352;6193;59206
224568725,6018;5982;38671;47843
958061712,6537;6538;39043
958061717,38984;38990;41249
263228094,38983;56339;58268
263228090,57212;58268
958061743,22887;22920;38984
1363776107,53378;57009;61483
1363776108,53668;57005;57009
3917681850,38997;50079;58008
965867109,39158;39211;39395
965867119,39175;39211;39216
965867113,39160;52944
965867126,23595
965867166,39224;44422;44474
965867169,39140;47796;47800
1013333168,40139;40143;54720
1013333147,39685
2020387306,12542;12543;48804
1013333165,26177;26235;26234
1013333142,39827;39827;39830
336498563,10536
2020137771,29742
2020137772,16479;39025;61593
2020137770,29741
2020137769,16490;16479;39926
2020137763,29745;29741;39025
2020137765,29745;29742;49427
339836518,31806;31805;58477
2020387456,29805
339836504,31788;31789;39031
339836539,39033;58461;58469
1169138172,26700
965867264,39136;59535;61044
965867270,39176;39178;39243
958061685,38867
958061689,38862;39664;39667
965867280,23595;39209;39216
965867288,39196;39224;39243
951462304,22339;22341;22342
263228209,29197;51760;58253
1013333025,26290
1013333002,39719;39807;39830
339836586,31802;31801;58473
339836587,31801
965867205,56660
5247012681,35843;51187;51195
5247012682,35843
345531801,9573;39113;51635
345531809,39113
309420798,9365;39118;39301
309420790,9290;9565;39117
309420795,9360;39117;39118
965867344,39041
965867346,23568;39134;39148
965867355,23525;23518;39153
965867358,61044;61051;61051
965867359,39173
965867362,23568
218764056,5687;56461;59966
965867385,23578;23647;39159
965867389,39153;39175;39223
965867391,39041;39178;39206
965867397,23518
965867399,39060;39173;39217
263674377,32139;61174;61216
263674394,15612;15611;61219
965867306,33332;33324;33316
965867304,23647
965867317,39140
965867328,23625
965867321,18706;39151;56660
339836730,48497;48664;59229
339836732,41524;48664;48665
339836728,48608;48665;59221
339836729,44396;48497;48608
263674408,32140;32139;61219
965867469,39209;47796;47800
5608415489,36138;39191;56827
965867493,33324;39060;61513
5608415499,1490;39274;60743
965867494,39210;39218;61513
263228430,56272
263228433,31277;57561;57569
965867400,39136;39217;39218
965867402,23529;23530;59535
1572717443,27749;18095;57976
965867420,39177;39177;39210
4348538124,32967;48442;55543
965867426,39196
1572717438,27749
965867438,39159;39206;39223
1200707969,39222
6353555263,53182
309420932,9389;9391;9390
309420924,9390
309420927,9391
309420941,9396
309420942,9397
309420943,9397;9396;39227
309420945,9400;9401;39230
309420946,9400
309420949,9401
3917617690,3831;52375;60668
951462618,22339;22340;31884
3513517104,40341;54995;54996
1479508615,1666;31230;50615
944972017,22249;22223;39645
944972005,36885;38140;39635
944972027,39490;39715;39715
944972050,22254
965867505,23654
965867502,39151
965867503,23525
944972074,38213;52874;52874
944972066,38140;38215;39421
309420904,9301;9379;39302
309420908,9379;47056;47056
5608415504,36138;36137;39274
263228504,31278;31279;57568
936612548,39412
224568452,32209;37234;47843
224568457,5982;5983;5996
309420856,60979
224568458,6694;5983;43884
309420857,9360;39287;39287
309420879,9366;9365;39296
309420865,39283
224593401,38854;61469
309420868,9366;39283;39296
309420810,39230;49099;49104
309420814,9313;49099;52650
309420817,9313;39299;52641
309420819,39299;48637;52640
309420803,9301;39301;61300
309420807,9306;9389;39303
309420808,9306;39227;49104
309420828,13888;9340;49103;49299
936612528,21368
309420829,13887;9340;9341
218764008,60617
309420899,61294;61300;61323
944972104,37573
944972105,22209
944972163,22210;35401;57167;59603
944972180,22233;22242;39437
30037725,5588;5589;59587
30037726,27340;33268;40798
30037727,2307;2313;54267
30037728,2307;9267;54485
30037729,27054;27340;52376
936612424,21355
936612426,21328;21331;21330
936612433,21380
936612437,21377
991151717,25214;40585;57180
936612410,21329;39555;56531
342681546,10018;31110;31088;48553
936612469,10070;21360;39555
763650540,51663;53251;60098
763650541,19515;16487;41078;60240
763650542,19515;53509;53569
3929634390,34687;44068
342681502,31122;31121;12286;49865
342681504,12512;49865;49946;49950
342681506,31088;48428;49946
763650550,51663;53509
263674762,39380;46118;52955
263674763,39384;46118;52955
263674769,17603;39384;49341
944972217,22224;22257;38213
263228712,31280;31279;7150
345531481,13852;39575;39580
944972278,22260;39421;39645
991151668,25172;25173;61524
965867758,23658
965867752,23662;23658;39395
965867755,23662
263228768,31278;31277;7151
6609783784,36565
944972312,22249
936612379,39293;39631
944972306,36864;61885;61886
5564490052,34790;35949;39436
1311976598,27487
263228814,7151
1044881214,26299
224540647,15606;15605;5845;5846
224540649,6019;27825;27826;5846
5564490048,35941;39436;39445;45376
983304110,53940
991151793,25421;57219;57220
983304149,43934;51196;52046
2324650984,8924
343342157,39467
936612212,39668;61469;61472
27440756,4816;51926;56318
27440757,47686;56318;57581;57582
27440758,4817;2596;59247;59249
936612292,21385;37672;39412
676403540,36073;36069;40839;62002
25948474,2603;618;53007;61170
345531645,13882;58279;61426
263674502,15610;7506;7533
936612246,6095;21366;61258
224540382,5720;5721;5844
345531627,13876;42677;58281
345531612,13870;39491;39498
345531617,13876;39491;39498
62826083,31980;31979;49937
62826089,50653;50654
944972459,22223
224554974,5831;5832;5850
62826073,39502;58071;60976
263674543,7533
944972440,39257
944972447,22232;36864;36889
783399573,61355
783399581,20399;20383;40935;61355
983304214,52046
991151427,38059;39446;39596
991151438,25355
991151444,25214;25426;57285
991151451,32419;51982;61465
243836871,6401;4162;4163
991151486,43069;61089;61092
62826092,20577;40099;56071
62826095,50653;56071;60976
1964958675,47600
763650220,39534;39541;61867
763650215,39534;39543;61852
763650217,39541;61854;61866
763650211,61829;61852;61854
991151603,49042
343342064,6411;45850;59899
342642064,11973
263674621,51768;52924;61262
263674622,51114;51127;51768
263674634,52924
944972559,22224
936612133,21355;37672;39552
944972540,22242
345531569,13867;13870;59663
345531538,39575;39580;59663
936612198,21363
345531591,13869;50744;58281
342642010,32889;11974;52286
342642013,11973;52286;52289
342642008,11971;11970;38413
342642009,11971;11972;45593
345531588,13868
345531570,22909;13867;39595
345531571,22909;13868;39593
345531577,13869;39593;39595
27440761,48953;56770;60217
27440764,55822;57698;61179
27440765,1681
991151574,25487;37959;42997
6489967466,38538;39601;52492
6489967468,39601
413735888,39727;39749;56721
2028567960,19136;3127;57153
413735858,15015;39627;60135
243836725,6395;46564
243836726,6385;6395;6396
413735870,39627
243836723,4940;46562;47302
243836724,46562;46564
763650984,19585;19551;39632
763650985,51861;58771
936612027,6115;21368;52552
763650982,19556;39632;57940
936612036,21377;37671;43037
763650977,19551;19552;48381;51878
763650978,48381;48752;48752
1208532875,26797
936612059,21364
936612056,19227;19228;21363
936612002,8945;8946;21328
936612018,21385;39552;39668
944972667,39234
1013333321,26378;36977;60731
1013333337,39798;50974;50976
944972680,22233
944972689,22243
1013333317,39724
991151290,35221
936612064,21356
345531005,39663;39664;39680
1311976029,44585
224554702,5840;5839;5849
936612096,8947;8948;21356
936612090,21371
1311976046,27487;59908
991151214,37527
345531012,13849
345531018,6574;39680;49621
1013333377,26207;26206;40139
1013333382,26187
2020387510,27752
243836868,18128;18129;54711
2028567868,19182;19176;57152
243836869,6401;18127;18129
991151401,25400
991151414,38241
1208532997,26798
1698355209,28363;39723;54681;54683
1013333209,26227
991151393,32443;49018;49050
224554839,5830;5831;5849
1013333270,26233
1013333286,26177
991151340,59003
991151347,25174;25173;61463
1013333249,37862;57070;57071
991151353,32450;38419;42764
1013333260,56812;59133;60290
1013333263,39807;40142;40143
991151364,25407;47864;61124
1013333223,36977
1013333225,26232;14764;50848
413735911,16040
991151374,25175;52422;52425
1013333241,39653;39970;39972
413735906,16039;16040;39749
413735908,16039
243836505,6372
243836506,6373;6372;4946;41106
243836507,6373;6374
243836508,6374
243836500,45887;47396;47397
243836502,6370
243836503,6371;6370;4947;4946
243836504,6371
243836491,6369;47396;47406
991151046,42579;57180;57187
991151099,32450;32451;49042
1311976281,44579;44585;59164
2533818700,32368
2533818701,32368;32366;32367
2533818702,32367
2533818703,32366;39784;39890
2533818691,39776;39780;39784
2533818695,32373
224540008,15602;5781;59779;61650
224540011,27830;5781;46235
343342477,13107;13108;13106
224554673,32209;32210;5848
1013333424,56619;56621
1013333425,56701
339836168,31809;31810;39804
1013333434,26206
1013333440,60819
1013333441,43322;59143
1013333402,26234
243836522,39819
243836516,6383
243836517,6384;6383;39819
243836518,6384;6385;4943;47303
243836514,4943;41106;41629;45883
243836515,6396;45883
1013333493,14853;60381
1013333465,26232
937642959,42224;42255;44140
2525811318,32330
335733744,39847;45767;45983
937642907,21521
1004180409,25506
597345683,18095
597345689,18048;57650;57652
597345691,18052;18048;48638
597345693,18051
597345699,18052;57605;57652
293868021,60836
1432785435,59533
1432785439,37198
345535865,39858
597345767,18083;57605;57608
597345776,38526;57604;57650
597345740,18081;54238;54242
597345742,54239;54242;55475
597345744,50711;54239;54240
597345756,18082;54238;54243
343330688,12781;53676;56329
343330685,17378;39869;54012
343330686,12790;17378;56329
345535760,14025;39879;45403
597345707,18054;18056;18053
597345708,18053;54241;54243
597345710,18054;54240;54241
597345716,18083;18055;18056
597345718,18055;18067;57608
1668679125,59648
319829731,17026;52193;61555;61556
319829734,12362;41158;52037
319829736,12512;31110;58059
939280114,20268;20267;39886
939280113,39886
939280102,21946
939280104,39927;51105;61168
939280100,21950
4744984242,39888;39906;49842
1013295951,26150
1013295953,26150;43427;44697
4744984251,35490;39900;39905
4744984254,35490
263781842,8570
263781841,8569;45794;51889
763653310,20002;49446;55950
763653305,49431;49433;49435
939280099,21946;21950;39927
939280098,21767;21766;21954
345535399,13987;13990;13991;60576
26991313,50140;58833;59143
30237895,34462;51988;60471;60568
30237897,2437;2436;39751;51988
30237899,34504;35527;58068;59814
30237898,2450;2449;39751;58068
26991330,683;46958
26991334,50980
26991333,26366;40874;59197
26991360,14776;39971;57325
3834481141,618;26406;52159
3834481140,26407;40450;40457
3834481144,26407;26406;57661
342643662,12008
342643688,28003;12009;40278
2612957347,33592
345535400,13989;14003;60434
345535402,13991;13992;13998
345535404,13989;13988;14000
345535403,13987;13988;13999
345535407,14002;14003;40214
2612957352,33592;49089;49090;59735
30237903,2436;37247;39752;51987
30237902,2449;2448;31858;39752
30237904,34462;50752;51841;51987
30237907,2448;26523;37677;59120
30237906,2431;2485;37247;37677
30237909,2438;2468;5443;48708
30237908,2438;2437;39750
30237912,2452;2451;5443;44040
30237911,2444;2468;60568;61692
30237914,2451;2450;2462;39750
30237916,35527;46625;46632
30237915,34504;34548;58069;59963
30237917,2478;42438;48507
30237919,17205;2431;59128
30237920,2444;60563
345535420,40015
345535426,14009;40179;41482
345535427,14009
345535411,32780;41222;41482
345535410,32780;32779;40015
345535413,40014;40179;41222
345535418,40014
345535240,40712
1296523836,1010;1675;49280
345535223,32774;40712;54516
451658848,51907;51909;60068
28273912,2707;56044;60337
26991297,3625;54260;60536
28273909,54335;60337
451658808,30107;50991;51005
451658817,50982;55662;55764
763653917,19669;19668;19670
763653919,19670
763653918,19669
3834456131,34853;40590;47519
345535320,32779;18357;60434
345535319,13990;18357;41225
